SK_ID_CURR,TARGET
189550,0.0
189551,0.0
189552,0.0
189553,1.0
189554,1.0
189555,1.0
189556,0.0
189557,0.0
189558,1.0
189559,0.0
189560,0.0
189561,0.0
189562,0.0
189563,2.8660881842692546e-165
189564,0.0
189565,0.0
189566,1.0
189567,0.0
189568,1.0
189569,1.0
189570,0.0
189571,1.0
189572,0.0
189573,1.0
189574,0.0
189575,1.0
189576,0.0
189577,0.0
189578,1.0
189579,0.0
189580,1.0
189581,1.0
189582,1.0
189583,1.0
189584,0.0
189585,0.0
189586,1.0
189587,1.0
189588,1.0
189589,0.0
189590,1.0
189591,0.0
189592,0.0
189593,0.0
189594,0.0
189595,0.0
189596,0.0
189597,1.0
189598,0.0
189599,0.0
189600,1.0
189601,1.0
189602,0.0
189603,1.0
189604,1.0
189605,1.0
189606,0.0
189607,0.0
189608,1.0
189609,0.0
189610,1.0
189611,0.0
189612,0.0
189613,0.0
189614,0.0
189615,1.0
189616,1.0
189617,0.0
189618,1.0
189619,0.0
189620,1.0
189621,0.0
189622,0.0
189623,1.0
189624,0.0
189625,1.0
189626,0.0
189627,1.0
189628,1.0
189629,0.0
189630,0.0
189631,0.0
189632,1.0
189633,0.0
189634,1.0
189635,1.0
189636,0.0
189637,0.0
189638,0.0
189639,0.0
189640,0.0
189641,1.0
189642,1.0
189643,0.0
189644,0.0
189645,0.0
189646,0.0
189647,0.0
189648,0.0
189649,0.0
189650,0.0
189651,0.0
189652,0.0
189653,1.0
189654,0.0
189655,0.0
189656,0.0
189657,1.0
189658,0.0
189659,0.0
189660,1.0
189661,0.0
189662,0.0
189663,0.0
189664,1.0
189665,0.0
189666,1.0
189667,0.0
189668,0.0
189669,0.0
189670,0.0
189671,0.0
189672,0.0
189673,1.0
189674,0.0
189675,0.0
189676,0.0
189677,0.0
189678,0.0
189679,0.0
189680,0.0
189681,1.0
189682,0.0
189683,0.0
189684,0.0
189685,1.0
189686,0.0
189687,1.0
189688,1.0
189689,1.0
189690,1.0
189691,0.0
189692,0.0
189693,0.0
189694,0.0
189695,1.0
189696,0.0
189697,1.0
189698,1.0
189699,0.0
189700,1.0
189701,1.0
189702,1.0
189703,0.0
189704,1.0
189705,0.0
189706,0.0
189707,1.0
189708,0.0
189709,1.0
189710,0.0
189711,0.0
189712,0.0
189713,1.0
189714,0.0
189715,0.0
189716,0.0
189717,1.0
189718,1.0
189719,0.0
189720,1.0
189721,1.0
189722,0.0
189723,1.0
189724,0.0
189725,0.0
189726,0.0
189727,0.0
189728,1.0
189729,0.0
189730,1.0
189731,1.0
189732,0.0
189733,0.0
189734,1.0
189735,0.0
189736,0.0
189737,1.0
189738,0.0
189739,0.0
189740,1.0
189741,1.0
189742,1.0
189743,0.0
189744,1.0
189745,1.0
189746,0.0
189747,1.0
189748,0.0
189749,0.0
189750,0.0
189751,0.0
189752,1.0
189753,1.0
189754,0.0
189755,0.0
189756,0.0
189757,0.0
189758,0.0
189759,0.0
189760,1.0
189761,1.0
189762,0.0
189763,0.0
189764,6.814696648682082e-273
189765,0.0
189766,0.0
189767,1.0
189768,1.0
189769,0.0
189770,0.0
189771,1.0
189772,1.0
189773,1.0
189774,1.0
189775,0.0
189776,0.0
189777,0.0
189778,0.0
189779,0.0
189780,1.0
189781,0.0
189782,1.0
189783,1.0
189784,0.0
189785,0.0
189786,1.0
189787,0.0
189788,0.0
189789,1.0
189790,0.0
189791,1.0
189792,0.0
189793,0.0
189794,0.0
189795,0.0
189796,0.0
189797,1.0
189798,1.0
189799,0.0
189800,0.0
189801,0.0
189802,0.0
189803,1.0
189804,1.0
189805,0.0
189806,1.0
189807,1.0
189808,0.0
189809,0.0
189810,0.0
189811,0.0
189812,1.0
189813,0.0
189814,0.0
189815,0.0
189816,1.0
189817,0.0
189818,1.0
189819,1.0
189820,0.0
189821,0.0
189822,1.0
189823,0.0
189824,0.0
189825,1.0
189826,1.0
189827,1.0
189828,0.0
189829,0.0
189830,0.0
189831,0.0
189832,1.0
189833,1.0
189834,0.0
189835,1.0
189836,1.0
189837,0.0
189838,1.0
189839,1.0
189840,1.0
189841,1.0
189842,0.0
189843,1.0
189844,0.0
189845,0.0
189846,1.0
189847,1.0
189848,1.0
189849,1.0
189850,0.0
189851,0.0
189852,0.0
189853,1.0
189854,1.0
189855,0.0
189856,0.0
189857,1.0
189858,1.0
189859,1.0
189860,0.0
189861,0.0
189862,1.0
189863,0.0
189864,0.0
189865,0.0
189866,1.0
189867,0.0
189868,1.0
189869,0.0
189870,0.0
189871,0.0
189872,0.0
189873,0.0
189874,0.0
189875,1.0
189876,0.0
189877,0.0
189878,0.0
189879,1.0
189880,0.0
189881,0.0
189882,1.0
189883,0.0
189884,0.0
189885,0.0
189886,1.0
189887,0.0
189888,0.0
189889,0.0
189890,1.0
189891,0.0
189892,0.0
189893,0.0
189894,0.0
189895,0.0
189896,0.0
189897,1.0
189898,1.0
189899,1.0
189900,1.0
189901,0.0
189902,0.0
189903,1.0
189904,0.0
189905,0.0
189906,1.0
189907,0.0
189908,0.0
189909,1.0
189910,0.0
189911,0.0
189912,1.0
189913,0.0
189914,0.0
189915,1.0
189916,0.0
189917,1.0
189918,1.0
189919,0.0
189920,0.0
189921,0.0
189922,1.0
189923,0.0
189924,0.0
189925,0.0
189926,0.0
189927,0.0
189928,0.0
189929,1.0
189930,1.0
189931,1.0
189932,1.0
189933,0.0
189934,1.0
189935,1.0
189936,0.0
189937,0.0
189938,1.0
189939,1.0
189940,0.0
189941,1.0
189942,1.0
189943,0.0
189944,0.0
189945,0.0
189946,0.0
189947,1.0
189948,0.0
189949,1.0
189950,0.0
189951,0.0
189952,1.0
189953,1.0
189954,0.0
189955,0.0
189956,0.0
189957,1.0
189958,1.0
189959,0.0
189960,0.0
189961,0.0
189962,1.0
189963,0.0
189964,0.0
189965,0.0
189966,0.0
189967,0.0
189968,0.0
189969,1.0
189970,1.0
189971,1.0
189972,1.0
189973,0.0
189974,1.0
189975,1.0
189976,1.0
189977,0.0
189978,0.0
189979,0.0
189980,0.0
189981,0.0
189982,0.0
189983,1.0
189984,1.0
189985,0.0
189986,1.0
189987,0.0
189988,1.0
189989,0.0
189990,0.0
189991,0.0
189992,1.0
189993,0.0
189994,1.0
189995,0.0
189996,1.0
189997,0.0
189998,1.0
189999,1.0
190000,0.0
190001,0.0
190002,0.0
190003,0.0
190004,1.0
190005,0.0
190006,0.0
190007,0.0
190008,0.0
190009,0.0
190010,1.0
190011,0.0
190012,0.0
190013,1.0
190014,0.0
190015,1.0
190016,0.0
190017,0.0
190018,0.0
190019,0.0
190020,1.0
190021,0.0
190022,0.0
190023,0.0
190024,1.0
190025,0.0
190026,0.0
190027,0.0
190028,0.0
190029,0.0
190030,0.0
190031,0.0
190032,0.0
190033,0.0
190034,0.0
190035,0.0
190036,0.0
190037,1.0
190038,0.0
190039,1.0
190040,0.0
190041,0.0
190042,0.0
190043,0.0
190044,0.0
190045,0.0
190046,0.0
190047,1.0
190048,1.0
190049,1.0
190050,0.0
190051,1.0
190052,0.0
190053,0.0
190054,0.0
190055,0.0
190056,1.0
190057,0.0
190058,0.0
190059,0.0
190060,0.0
190061,0.0
190062,1.0
190063,1.0
190064,1.0
190065,0.0
190066,1.0
190067,0.0
190068,0.0
190069,1.0
190070,1.0
190071,1.0
190072,0.0
190073,0.0
190074,0.0
190075,0.0
190076,1.0
190077,0.0
190078,1.0
190079,0.0
190080,1.0
190081,0.0
190082,1.0
190083,1.0
190084,1.0
190085,0.0
190086,0.0
190087,0.0
190088,1.0
190089,0.0
190090,1.0
190091,0.0
190092,0.0
190093,1.0
190094,1.0
190095,1.0
190096,1.0
190097,1.0
190098,0.0
190099,1.0
190100,0.0
190101,0.0
190102,1.0
190103,1.0
190104,1.0
190105,0.0
190106,0.0
190107,1.0
190108,0.0
190109,1.0
190110,1.0
190111,1.0
190112,1.0
190113,0.0
190114,1.0
190115,0.0
190116,0.0
190117,0.0
190118,1.0
190119,1.0
190120,0.0
190121,0.0
190122,1.0
190123,0.0
190124,1.0
190125,1.0
190126,1.0
190127,0.0
190128,0.0
190129,1.0
190130,0.0
190131,1.0
190132,0.0
190133,0.0
190134,0.0
190135,0.0
190136,0.0
190137,1.0
190138,1.0
190139,0.0
190140,1.0
190141,0.0
190142,0.0
190143,1.0
190144,0.0
190145,1.0
190146,0.0
190147,4.011893183737502e-165
190148,0.0
190149,1.0
190150,1.0
190151,1.0
190152,1.0
190153,0.0
190154,1.0
190155,1.0
190156,0.0
190157,1.0
190158,0.0
190159,1.0
190160,1.0
190161,0.0
190162,0.0
190163,1.0
190164,1.0
190165,1.0
190166,0.0
190167,0.0
190168,0.0
190169,0.0
190170,0.0
190171,0.0
190172,1.0
190173,0.0
190174,0.0
190175,0.0
190176,0.0
190177,0.0
190178,1.0
190179,0.0
190180,0.0
190181,2.1212858434893273e-165
190182,1.0
190183,8.569667552647782e-56
190184,1.0
190185,0.0
190186,1.0
190187,0.0
190188,1.0
190189,0.0
190190,0.0
190191,0.0
190192,1.0
190193,0.0
190194,1.0
190195,0.0
190196,0.0
190197,1.0
190198,1.0
190199,0.0
190200,0.0
190201,0.0
190202,0.0
190203,1.0
190204,1.0
190205,1.0
190206,0.0
190207,0.0
190208,0.0
190209,0.0
190210,0.0
190211,0.0
190212,1.0
190213,1.0
190214,1.0
190215,0.0
190216,0.0
190217,1.0
190218,1.0
190219,0.0
190220,1.0
190221,0.0
190222,0.0
190223,1.0
190224,1.0
190225,0.0
190226,0.0
190227,1.0
190228,0.0
190229,1.0
190230,1.0
190231,1.0
190232,0.0
190233,1.0
190234,0.0
190235,1.0
190236,0.0
190237,1.0
190238,0.0
190239,1.0
190240,1.0
190241,0.0
190242,1.0
190243,1.0
190244,1.0
190245,1.0
190246,1.0
190247,1.0
190248,0.0
190249,1.0
190250,1.0
190251,0.0
190252,0.0
190253,1.0
190254,1.0
190255,1.0
190256,1.0
190257,1.0
190258,0.0
190259,1.0
190260,0.0
190261,0.0
190262,0.0
190263,1.0
190264,1.0
190265,4.720135479081339e-165
190266,0.0
190267,1.0
190268,1.0
190269,1.0219062771091275e-49
190270,1.0
190271,0.0
190272,0.0
190273,0.0
190274,0.0
190275,1.0
190276,0.0
190277,1.0
190278,0.0
190279,1.0
190280,1.0
190281,0.0
190282,0.0
190283,1.0
190284,0.0
190285,0.0
190286,1.0
190287,0.0
190288,1.0
190289,1.74931345080998e-50
190290,0.0
190291,1.0
190292,0.0
190293,0.0
190294,0.0
190295,1.0
190296,0.0
190297,1.0
190298,1.0
190299,0.0
190300,0.0
190301,0.0
190302,0.0
190303,0.0
190304,0.0
190305,0.0
190306,0.0
190307,1.0
190308,1.0
190309,1.0
190310,1.0
190311,0.0
190312,0.0
190313,0.0
190314,1.0
190315,1.0
190316,1.0
190317,0.0
190318,0.0
190319,0.0
190320,0.0
190321,0.0
190322,1.0
190323,0.0
190324,0.0
190325,0.0
190326,0.0
190327,0.0
190328,0.0
190329,1.0
190330,0.0
190331,0.0
190332,1.0
190333,0.0
190334,1.0
190335,1.0
190336,1.0
190337,0.0
190338,1.0
190339,0.0
190340,1.0
190341,1.0
190342,0.0
190343,0.0
190344,0.0
190345,0.0
190346,1.0
190347,0.0
190348,0.0
190349,0.0
190350,0.0
190351,0.0
190352,0.0
190353,0.0
190354,0.0
190355,0.0
190356,1.0
190357,0.0
190358,1.0
190359,0.0
190360,1.0
190361,0.0
190362,1.0
190363,0.0
190364,0.0
190365,1.0
190366,0.0
190367,0.0
190368,0.0
190369,1.0
190370,1.0
190371,0.0
190372,1.0
190373,0.0
190374,0.0
190375,1.0
190376,0.0
190377,0.0
190378,0.0
190379,1.0
190380,1.0
190381,0.0
190382,0.0
190383,0.0
190384,0.0
190385,1.0
190386,7.675138801578091e-165
190387,0.0
190388,1.0
190389,1.0
190390,1.0
190391,0.0
190392,1.0
190393,1.0
190394,0.0
190395,0.0
190396,1.0
190397,0.0
190398,1.0
190399,0.0
190400,0.0
190401,0.0
190402,1.0
190403,1.0
190404,0.0
190405,0.0
190406,1.0
190407,0.0
190408,1.0
190409,1.0
190410,1.0
190411,1.0
190412,0.0
190413,1.0
190414,1.0
190415,0.0
190416,1.0
190417,0.0
190418,1.0
190419,1.0
190420,0.0
190421,1.0
190422,1.0
190423,1.0
190424,0.0
190425,1.0
190426,0.0
190427,0.0
190428,1.0
190429,1.0
190430,1.0
190431,1.0
190432,0.0
190433,0.0
190434,1.0
190435,0.0
190436,1.0
190437,0.0
190438,0.0
190439,1.0
190440,1.0
190441,1.0
190442,1.0
190443,1.0
190444,0.0
190445,1.0
190446,0.0
190447,0.0
190448,1.0
190449,1.0
190450,0.0
190451,0.0
190452,0.0
190453,0.0
190454,1.0
190455,0.0
190456,0.0
190457,1.0
190458,1.0
190459,1.0
190460,0.0
190461,0.0
190462,1.0
190463,1.0
190464,1.0
190465,0.0
190466,0.0
190467,0.0
190468,1.0
190469,1.0
190470,0.0
190471,1.0
190472,1.0
190473,1.0
190474,0.0
190475,1.0
190476,1.0
190477,0.0
190478,0.0
190479,0.0
190480,0.0
190481,1.0
190482,0.0
190483,1.0
190484,0.0
190485,0.0
190486,0.0
190487,1.0
190488,1.0
190489,0.0
190490,0.0
190491,0.0
190492,0.0
190493,0.0
190494,1.0
190495,1.0
190496,0.0
190497,1.0
190498,0.0
190499,0.0
190500,1.0
190501,0.0
190502,1.0
190503,0.0
190504,0.0
190505,0.0
190506,1.0
190507,1.0
190508,1.0
190509,0.0
190510,0.0
190511,1.0
190512,0.0
190513,0.0
190514,1.0
190515,0.0
190516,0.0
190517,0.0
190518,1.0
190519,1.0
190520,1.0
190521,1.0
190522,0.0
190523,0.0
190524,0.0
190525,1.0
190526,0.0
190527,1.0
190528,0.0
190529,1.0
190530,1.0
190531,0.0
190532,1.0
190533,0.0
190534,1.0
190535,0.0
190536,0.0
190537,0.0
190538,0.0
190539,1.0
190540,1.0
190541,0.0
190542,1.0
190543,1.0
190544,1.0
190545,0.0
190546,0.0
190547,0.0
190548,0.0
190549,1.0
190550,0.0
190551,1.0
190552,1.0
190553,1.0
190554,1.0
190555,0.0
190556,0.0
190557,1.0
190558,1.0
190559,1.0
190560,1.0
190561,0.0
190562,1.0
190563,0.0
190564,1.0
190565,1.0
190566,0.0
190567,0.0
190568,0.0
190569,0.0
190570,1.0
190571,1.0
190572,0.0
190573,0.0
190574,1.0
190575,1.0
190576,0.0
190577,1.0
190578,1.0
190579,0.0
190580,0.0
190581,0.0
190582,1.0
190583,0.0
190584,0.0
190585,0.0
190586,1.0
190587,0.0
190588,0.0
190589,0.0
190590,1.0
190591,1.0
190592,1.0
190593,1.0
190594,1.0
190595,0.0
190596,1.0
190597,0.0
190598,1.0
190599,0.0
190600,0.0
190601,1.0
190602,1.0
190603,0.0
190604,0.0
190605,0.0
190606,0.0
190607,0.0
190608,0.0
190609,0.0
190610,0.0
190611,0.0
190612,0.0
190613,1.0
190614,1.0
190615,0.0
190616,1.0
190617,0.0
190618,0.0
190619,0.0
190620,0.0
190621,0.0
190622,1.0
190623,0.0
190624,0.0
190625,1.0
190626,0.0
190627,0.0
190628,1.0
190629,1.0
190630,0.0
190631,1.0
190632,5.906394487888607e-165
190633,1.0
190634,0.0
190635,0.0
190636,0.0
190637,1.0
190638,0.0
190639,0.0
190640,0.0
190641,1.0
190642,0.0
190643,0.0
190644,1.0
190645,0.0
190646,1.0
190647,0.0
190648,0.0
190649,1.0
190650,0.0
190651,1.0
190652,1.0
190653,1.0
190654,1.0
190655,0.0
190656,0.0
190657,0.0
190658,1.0
190659,1.0
190660,1.0
190661,0.0
190662,0.0
190663,0.0
190664,0.0
190665,0.0
190666,1.0
190667,1.0
190668,1.0
190669,1.0
190670,0.0
190671,1.0
190672,0.0
190673,0.0
190674,0.0
190675,1.0
190676,1.0
190677,0.0
190678,1.0
190679,0.0
190680,1.0
190681,1.0
190682,0.0
190683,0.0
190684,0.0
190685,0.0
190686,0.0
190687,1.0
190688,0.0
190689,0.0
190690,0.0
190691,1.0
190692,0.0
190693,0.0
190694,1.0
190695,0.0
190696,0.0
190697,1.0
190698,0.0
190699,0.0
190700,0.0
190701,1.0
190702,0.0
190703,1.0
190704,1.0
190705,0.0
190706,1.0
190707,0.0
190708,1.0
190709,1.0
190710,0.0
190711,0.0
190712,0.0
190713,1.0
190714,1.0
190715,1.0
190716,1.0
190717,1.0
190718,1.0
190719,0.0
190720,1.0
190721,1.0
190722,1.0
190723,0.0
190724,0.0
190725,1.0
190726,0.0
190727,1.0
190728,0.0
190729,1.0
190730,0.0
190731,0.0
190732,0.0
190733,0.0
190734,0.0
190735,1.0
190736,1.0
190737,1.0
190738,0.0
190739,1.0
190740,0.0
190741,0.0
190742,0.0
190743,1.0
190744,1.0
190745,0.0
190746,1.0
190747,0.0
190748,0.0
190749,0.0
190750,0.0
190751,0.0
190752,1.0
190753,0.0
190754,1.0
190755,0.0
190756,2.423013841816508e-165
190757,0.0
190758,1.0
190759,1.0
190760,0.0
190761,0.0
190762,1.9763499779075642e-165
190763,1.0
190764,0.0
190765,0.0
190766,0.0
190767,1.0
190768,0.0
190769,1.0
190770,1.0
190771,1.0
190772,1.0
190773,1.0
190774,1.0
190775,0.0
190776,0.0
190777,1.0
190778,0.0
190779,0.0
190780,1.0
190781,1.0
190782,1.0
190783,0.0
190784,1.0
190785,1.0
190786,1.0
190787,0.0
190788,0.0
190789,0.0
190790,0.0
190791,0.0
190792,0.0
190793,0.0
190794,0.0
190795,1.0
190796,1.0
190797,1.0
190798,1.0
190799,1.0
190800,0.0
190801,0.0
190802,0.0
190803,1.0
190804,0.0
190805,1.0
190806,1.0
190807,1.0
190808,0.0
190809,0.0
190810,0.0
190811,0.0
190812,1.0
190813,0.0
190814,0.0
190815,0.0
190816,0.0
190817,0.0
190818,0.0
190819,8.619006198676862e-191
190820,0.0
190821,0.0
190822,1.0
190823,0.0
190824,0.0
190825,0.0
190826,0.0
190827,0.0
190828,1.0
190829,1.0
190830,1.0
190831,0.0
190832,1.0
190833,1.0
190834,0.0
190835,0.0
190836,1.0
190837,0.0
190838,0.0
190839,0.0
190840,0.0
190841,1.0
190842,1.0
190843,0.0
190844,1.0
190845,0.0
190846,1.0
190847,1.0
190848,1.0
190849,0.0
190850,1.0
190851,1.0
190852,0.0
190853,1.0
190854,1.0
190855,0.0
190856,1.0
190857,1.0
190858,0.0
190859,1.0
190860,1.0
190861,0.0
190862,0.0
190863,0.0
190864,1.0
190865,0.0
190866,0.0
190867,0.0
190868,0.0
190869,0.0
190870,0.0
190871,1.0
190872,0.0
190873,0.0
190874,1.0
190875,1.0
190876,0.0
190877,1.0
190878,1.0
190879,0.0
190880,1.0
190881,1.0
190882,0.0
190883,1.0
190884,1.0
190885,0.0
190886,0.0
190887,0.0
190888,1.0
190889,1.0
190890,0.0
190891,0.0
190892,1.0
190893,1.0
190894,0.0
190895,0.0
190896,0.0
190897,0.0
190898,0.0
190899,0.0
190900,1.0
190901,1.0
190902,0.0
190903,0.0
190904,1.0
190905,0.0
190906,0.0
190907,0.0
190908,0.0
190909,1.0
190910,0.0
190911,1.0
190912,0.0
190913,0.0
190914,0.0
190915,0.0
190916,0.0
190917,0.0
190918,1.0
190919,1.0
190920,1.0
190921,1.0
190922,0.0
190923,1.0
190924,0.0
190925,0.0
190926,1.0
190927,1.0
190928,1.0
190929,0.0
190930,1.0
190931,0.0
190932,0.0
190933,0.0
190934,1.0
190935,1.0
190936,1.0
190937,1.0
190938,0.0
190939,1.0
190940,1.0
190941,1.0
190942,0.0
190943,0.0
190944,1.0
190945,1.0
190946,0.0
190947,0.0
190948,1.0
190949,0.0
190950,0.0
190951,0.0
190952,1.0
190953,0.0
190954,1.0
190955,1.0
190956,0.0
190957,0.0
190958,1.0
190959,0.0
190960,0.0
190961,0.0
190962,1.0
190963,1.0
190964,0.0
190965,0.0
190966,1.0
190967,1.0
190968,0.0
190969,0.0
190970,1.0
190971,1.0
190972,0.0
190973,0.0
190974,0.0
190975,0.0
190976,1.0
190977,1.0
190978,0.0
190979,0.0
190980,0.0
190981,1.0
190982,0.0
190983,0.0
190984,0.0
190985,1.0
190986,0.0
190987,0.0
190988,0.0
190989,0.0
190990,0.0
190991,1.0
190992,1.0
190993,1.0
190994,0.0
190995,0.0
190996,1.0
190997,1.0
190998,0.0
190999,0.0
191000,0.0
191001,0.0
191002,1.0
191003,1.0
191004,0.0
191005,1.0
191006,0.0
191007,1.0
191008,0.0
191009,0.0
191010,1.0
191011,0.0
191012,0.0
191013,1.0
191014,1.0
191015,0.0
191016,1.0
191017,1.0
191018,0.0
191019,0.0
191020,0.0
191021,0.0
191022,0.0
191023,0.0
191024,1.0
191025,0.0
191026,0.0
191027,1.0
191028,1.0
191029,1.0
191030,0.0
191031,0.0
191032,0.0
191033,1.0
191034,1.0
191035,1.0
191036,1.0
191037,0.0
191038,0.0
191039,0.0
191040,0.0
191041,1.0
191042,1.0
191043,0.0
191044,0.0
191045,1.505212241769605e-202
191046,1.0
191047,1.0
191048,0.0
191049,0.0
191050,0.0
191051,1.0
191052,1.0
191053,0.0
191054,0.0
191055,1.0
191056,1.0
191057,1.0
191058,0.0
191059,1.0
191060,0.0
191061,0.0
191062,1.0
191063,0.0
191064,0.0
191065,1.0
191066,0.0
191067,1.0
191068,1.0
191069,1.0
191070,0.0
191071,1.0
191072,0.0
191073,1.0
191074,1.0
191075,0.0
191076,1.0
191077,0.0
191078,1.0
191079,0.0
191080,0.0
191081,1.0
191082,0.0
191083,0.0
191084,0.0
191085,0.0
191086,1.0
191087,9.742630715179249e-203
191088,0.0
191089,0.0
191090,1.0
191091,0.0
191092,1.0
191093,0.0
191094,1.0
191095,0.0
191096,1.0
191097,1.0
191098,0.0
191099,0.0
191100,0.0
191101,1.0
191102,1.0
191103,0.0
191104,1.0
191105,0.0
191106,1.0
191107,1.0
191108,1.0
191109,0.0
191110,1.0
191111,0.0
191112,0.0
191113,1.0
191114,1.0
191115,0.0
191116,0.0
191117,0.0
191118,1.0
191119,0.0
191120,0.0
191121,1.0
191122,0.0
191123,1.0
191124,1.0
191125,4.868003412545111e-165
191126,0.0
191127,0.0
191128,1.0
191129,0.0
191130,0.0
191131,1.0
191132,1.0
191133,1.0
191134,0.0
191135,0.0
191136,0.0
191137,1.0
191138,0.0
191139,0.0
191140,1.0
191141,1.0
191142,0.0
191143,1.0
191144,1.0
191145,0.0
191146,1.0
191147,0.0
191148,1.0
191149,0.0
191150,1.0
191151,0.0
191152,0.0
191153,0.0
191154,1.0
191155,0.0
191156,0.0
191157,1.0
191158,1.0
191159,1.0
191160,0.0
191161,1.0
191162,0.0
191163,1.0
191164,0.0
191165,1.0
191166,0.0
191167,1.0
191168,0.0
191169,1.0
191170,0.0
191171,1.0
191172,0.0
191173,0.0
191174,0.0
191175,1.0
191176,1.0
191177,0.0
191178,1.0
191179,0.0
191180,1.0
191181,1.0
191182,1.0
191183,1.0
191184,1.0
191185,1.0
191186,0.0
191187,0.0
191188,1.0
191189,1.0
191190,0.0
191191,0.0
191192,0.0
191193,1.0
191194,1.0
191195,0.0
191196,1.0
191197,1.0
191198,0.0
191199,1.0
191200,0.0
191201,0.0
191202,1.0
191203,0.0
191204,1.0
191205,0.0
191206,0.0
191207,0.0
191208,0.0
191209,0.0
191210,0.0
191211,0.0
191212,0.0
191213,0.0
191214,0.0
191215,0.0
191216,0.0
191217,1.0
191218,1.0
191219,0.0
191220,0.0
191221,0.0
191222,1.0
191223,0.0
191224,0.0
191225,0.0
191226,1.0
191227,0.0
191228,1.0
191229,1.0
191230,1.0
191231,0.0
191232,2.1766639814988e-165
191233,0.0
191234,1.0
191235,1.0
191236,0.0
191237,0.0
191238,1.0
191239,1.0
191240,0.0
191241,1.0
191242,0.0
191243,0.0
191244,1.0
191245,1.0
191246,1.0
191247,0.0
191248,1.0
191249,1.0
191250,0.0
191251,1.0
191252,0.0
191253,1.0
191254,0.0
191255,0.0
191256,0.0
191257,0.0
191258,1.0
191259,0.0
191260,0.0
191261,0.0
191262,0.0
191263,0.0
191264,1.0
191265,0.0
191266,1.0
191267,0.0
191268,1.0
191269,0.0
191270,0.0
191271,0.0
191272,0.0
191273,1.0
191274,1.0
191275,1.0
191276,1.0
191277,0.0
191278,1.0
191279,0.0
191280,0.0
191281,0.0
191282,1.0
191283,0.0
191284,0.0
191285,1.0
191286,1.0
191287,1.0
191288,1.0
191289,0.0
191290,0.0
191291,1.0
191292,1.0
191293,1.0
191294,0.0
191295,1.0
191296,1.0
191297,1.0
191298,1.0
191299,0.0
191300,1.0
191301,1.0
191302,0.0
191303,0.0
191304,0.0
191305,0.0
191306,0.0
191307,0.0
191308,0.0
191309,1.0
191310,0.0
191311,1.0
191312,0.0
191313,1.0
191314,1.0
191315,1.0
191316,0.0
191317,0.0
191318,0.0
191319,1.0
191320,1.0
191321,1.0
191322,0.0
191323,0.0
191324,1.0
191325,1.0
191326,1.0
191327,0.0
191328,1.0
191329,0.0
191330,0.0
191331,1.0
191332,0.0
191333,0.0
191334,1.0
191335,1.0
191336,1.0
191337,0.0
191338,0.0
191339,0.0
191340,0.0
191341,0.0
191342,1.0
191343,0.0
191344,1.0
191345,1.0
191346,1.0
191347,1.0
191348,0.0
191349,0.0
191350,1.0
191351,1.0
191352,1.0
191353,0.0
191354,1.0
191355,0.0
191356,0.0
191357,0.0
191358,0.0
191359,0.0
191360,0.0
191361,0.0
191362,1.0
191363,1.0
191364,0.0
191365,1.0
191366,1.0
191367,0.0
191368,1.0
191369,1.0
191370,0.0
191371,1.0
191372,1.0
191373,0.0
191374,0.0
191375,0.0
191376,0.0
191377,1.0
191378,1.0
191379,1.0
191380,0.0
191381,0.0
191382,1.0
191383,0.0
191384,0.0
191385,0.0
191386,0.0
191387,0.0
191388,1.0
191389,1.0
191390,1.0
191391,1.0
191392,1.0
191393,1.0
191394,1.0
191395,0.0
191396,1.0
191397,1.0
191398,0.0
191399,0.0
191400,0.0
191401,0.0
191402,0.0
191403,0.0
191404,1.0
191405,0.0
191406,0.0
191407,0.0
191408,0.0
191409,0.0
191410,0.0
191411,0.0
191412,1.0
191413,0.0
191414,1.0
191415,0.0
191416,1.0
191417,1.0
191418,0.0
191419,1.0
191420,1.0
191421,0.0
191422,0.0
191423,0.0
191424,0.0
191425,1.0
191426,0.0
191427,0.0
191428,0.0
191429,1.0
191430,0.0
191431,0.0
191432,0.0
191433,1.0
191434,0.0
191435,0.0
191436,1.0
191437,0.0
191438,1.0
191439,0.0
191440,1.0
191441,0.0
191442,1.0
191443,0.0
191444,0.0
191445,0.0
191446,0.0
191447,1.0
191448,1.0
191449,1.0
191450,1.0
191451,0.0
191452,1.0
191453,1.0
191454,0.0
191455,0.0
191456,0.0
191457,1.0
191458,1.0
191459,0.0
191460,1.0
191461,0.0
191462,0.0
191463,1.0
191464,0.0
191465,0.0
191466,0.0
191467,1.0
191468,1.0
191469,0.0
191470,0.0
191471,1.0
191472,1.0
191473,1.0
191474,1.0
191475,0.0
191476,0.0
191477,0.0
191478,1.0
191479,0.0
191480,0.0
191481,1.0
191482,0.0
191483,0.0
191484,0.0
191485,0.0
191486,0.0
191487,1.0
191488,0.0
191489,0.0
191490,0.0
191491,1.0
191492,1.0
191493,1.0
191494,1.0
191495,1.0
191496,1.0
191497,0.0
191498,0.0
191499,1.0
191500,1.0
191501,0.0
191502,1.0
191503,1.0
191504,0.0
191505,0.0
191506,0.0
191507,0.0
191508,1.0
191509,0.0
191510,1.9741167335160103e-202
191511,1.0
191512,0.0
191513,0.0
191514,0.0
191515,1.0
191516,1.0
191517,1.0
191518,1.0
191519,0.0
191520,1.0
191521,1.0
191522,0.0
191523,1.0
191524,1.0
191525,0.0
191526,0.0
191527,1.0
191528,0.0
